case,tech_type,planning_year,agg_zone,value,min,max
full-base-1000,CCS,2050,TRE,96496116.25,93802336.0,98340049.0
full-base-1000,CCS,2050,WECC,27784705.5,25379845.0,30190176.0
full-base-1000,Coal,2027,CA,0.0,0.0,0.0
full-base-1000,Coal,2027,MISO,75279279.75,74608013.0,76214621.0
full-base-1000,Coal,2027,NE,2883643.5,2881289.0,2888990.0
full-base-1000,Coal,2027,PJM,46139901.5,45848619.0,46704012.0
full-base-1000,Coal,2027,SOU,22378449.75,22218022.0,22486218.0
full-base-1000,Coal,2027,SPP,27709926.5,27327370.0,27970770.0
full-base-1000,Coal,2027,TRE,10771471.0,10467103.0,11416473.0
full-base-1000,Coal,2027,WECC,42122015.75,41146333.0,44159010.0
full-base-1000,Coal,2030,CA,0.0,0.0,0.0
full-base-1000,Coal,2030,MISO,4701.25,1719.0,12287.0
full-base-1000,Coal,2030,NE,7715.25,3152.0,9786.0
full-base-1000,Coal,2030,PJM,3924.0,465.0,8112.0
full-base-1000,Coal,2030,SOU,3244.5,1410.0,5079.0
full-base-1000,Coal,2030,SPP,2318.75,245.0,5526.0
full-base-1000,Coal,2030,TRE,1012.5,496.0,1529.0
full-base-1000,Coal,2030,WECC,6957.0,2478.0,11436.0
full-base-1000,Coal,2035,CA,0.0,0.0,0.0
full-base-1000,Coal,2035,MISO,11864.0,5091.0,19419.0
full-base-1000,Coal,2035,NE,0.0,0.0,0.0
full-base-1000,Coal,2035,PJM,27624.5,13722.0,32857.0
full-base-1000,Coal,2035,SOU,2070.5,1580.0,2524.0
full-base-1000,Coal,2035,SPP,738.0,373.0,1221.0
full-base-1000,Coal,2035,TRE,315.0,209.0,421.0
full-base-1000,Coal,2035,WECC,8130.666666666667,1333.0,21170.0
full-base-1000,Coal,2040,CA,0.0,0.0,0.0
full-base-1000,Coal,2040,MISO,9914.0,5099.0,16933.0
full-base-1000,Coal,2040,NE,0.0,0.0,0.0
full-base-1000,Coal,2040,PJM,9909.75,6228.0,12037.0
full-base-1000,Coal,2040,SOU,1406.5,678.0,2135.0
full-base-1000,Coal,2040,SPP,1733.5,821.0,2646.0
full-base-1000,Coal,2040,TRE,544.0,287.0,801.0
full-base-1000,Coal,2040,WECC,15988.5,8766.0,27618.0
full-base-1000,Coal,2045,CA,0.0,0.0,0.0
full-base-1000,Coal,2045,MISO,4603.75,154.0,8970.0
full-base-1000,Coal,2045,NE,0.0,0.0,0.0
full-base-1000,Coal,2045,PJM,2892.0,1778.0,4202.0
full-base-1000,Coal,2045,SOU,2835.5,1471.0,4200.0
full-base-1000,Coal,2045,SPP,3559.5,2010.0,5109.0
full-base-1000,Coal,2045,TRE,1204.0,652.0,1756.0
full-base-1000,Coal,2045,WECC,4766.75,1470.0,8042.0
full-base-1000,Coal,2050,CA,0.0,0.0,0.0
full-base-1000,Coal,2050,MISO,3200.3333333333335,789.0,4577.0
full-base-1000,Coal,2050,NE,0.0,0.0,0.0
full-base-1000,Coal,2050,PJM,2183.5,1691.0,2676.0
full-base-1000,Coal,2050,SOU,2066.5,1598.0,2535.0
full-base-1000,Coal,2050,SPP,2822.5,2192.0,3453.0
full-base-1000,Coal,2050,TRE,978.0,756.0,1200.0
full-base-1000,Coal,2050,WECC,3114.6666666666665,888.0,4430.0
full-base-1000,Distributed Solar,2027,CA,26379853.5,26325874.0,26465500.0
full-base-1000,Distributed Solar,2027,MISO,8876002.5,8842787.0,8926060.0
full-base-1000,Distributed Solar,2027,NE,9844546.5,9717957.0,9979200.0
full-base-1000,Distributed Solar,2027,PJM,16353583.5,16222393.0,16498970.0
full-base-1000,Distributed Solar,2027,SOU,10636068.25,10629027.0,10654719.0
full-base-1000,Distributed Solar,2027,SPP,2329798.75,2285211.0,2413646.0
full-base-1000,Distributed Solar,2027,TRE,6399507.5,6337381.0,6496439.0
full-base-1000,Distributed Solar,2027,WECC,11991689.25,11963032.0,12036418.0
full-base-1000,Distributed Solar,2030,CA,31552906.75,30495000.0,32039639.0
full-base-1000,Distributed Solar,2030,MISO,16103171.25,15867497.0,16643308.0
full-base-1000,Distributed Solar,2030,NE,12235842.25,12054068.0,12418375.0
full-base-1000,Distributed Solar,2030,PJM,26214065.25,26023593.0,26401890.0
full-base-1000,Distributed Solar,2030,SOU,19181086.25,18976660.0,19284467.0
full-base-1000,Distributed Solar,2030,SPP,4017930.5,3681110.0,4492516.0
full-base-1000,Distributed Solar,2030,TRE,11830898.0,11528254.0,12472107.0
full-base-1000,Distributed Solar,2030,WECC,15815811.5,15343446.0,16783353.0
full-base-1000,Distributed Solar,2035,CA,36530613.75,34793100.0,37276658.0
full-base-1000,Distributed Solar,2035,MISO,26412265.25,25815870.0,27194176.0
full-base-1000,Distributed Solar,2035,NE,14187061.5,13989621.0,14452932.0
full-base-1000,Distributed Solar,2035,PJM,33113812.25,32955456.0,33352988.0
full-base-1000,Distributed Solar,2035,SOU,25172681.25,24749135.0,26238560.0
full-base-1000,Distributed Solar,2035,SPP,6463894.25,5901905.0,7180927.0
full-base-1000,Distributed Solar,2035,TRE,17096899.5,16591497.0,17794617.0
full-base-1000,Distributed Solar,2035,WECC,19773118.75,19022213.0,21082451.0
full-base-1000,Distributed Solar,2040,CA,37235888.75,34652700.0,38411783.0
full-base-1000,Distributed Solar,2040,MISO,29571638.0,28159610.0,30737370.0
full-base-1000,Distributed Solar,2040,NE,14235074.75,13960640.0,14573069.0
full-base-1000,Distributed Solar,2040,PJM,34697811.5,34038520.0,35147311.0
full-base-1000,Distributed Solar,2040,SOU,28069426.5,27711642.0,28571980.0
full-base-1000,Distributed Solar,2040,SPP,7767435.25,7246904.0,8877637.0
full-base-1000,Distributed Solar,2040,TRE,17405942.25,16770928.0,18408650.0
full-base-1000,Distributed Solar,2040,WECC,19592363.75,18376660.0,21388934.0
full-base-1000,Distributed Solar,2045,CA,35905162.5,34985600.0,36491822.0
full-base-1000,Distributed Solar,2045,MISO,32532517.5,30219050.0,34019234.0
full-base-1000,Distributed Solar,2045,NE,15004710.25,14511020.0,15432920.0
full-base-1000,Distributed Solar,2045,PJM,36055682.25,35380830.0,36506383.0
full-base-1000,Distributed Solar,2045,SOU,28850767.0,28355565.0,29707470.0
full-base-1000,Distributed Solar,2045,SPP,8996343.5,8396409.0,10097076.0
full-base-1000,Distributed Solar,2045,TRE,18199017.0,17017994.0,19351074.0
full-base-1000,Distributed Solar,2045,WECC,19637196.25,18682670.0,21193787.0
full-base-1000,Distributed Solar,2050,CA,35603685.75,34189600.0,36441056.0
full-base-1000,Distributed Solar,2050,MISO,36335991.0,32524650.0,38294736.0
full-base-1000,Distributed Solar,2050,NE,15549557.0,14611180.0,16095446.0
full-base-1000,Distributed Solar,2050,PJM,37277124.25,35435500.0,38047378.0
full-base-1000,Distributed Solar,2050,SOU,31666806.75,31345781.0,32011705.0
full-base-1000,Distributed Solar,2050,SPP,10498889.75,9637410.0,11797035.0
full-base-1000,Distributed Solar,2050,TRE,19689992.25,18523482.0,21096004.0
full-base-1000,Distributed Solar,2050,WECC,20152595.5,18747880.0,21843582.0
full-base-1000,Geothermal,2027,CA,207285.0,205924.0,209664.0
full-base-1000,Geothermal,2027,MISO,,,
full-base-1000,Geothermal,2027,NE,,,
full-base-1000,Geothermal,2027,PJM,,,
full-base-1000,Geothermal,2027,SOU,,,
full-base-1000,Geothermal,2027,SPP,,,
full-base-1000,Geothermal,2027,TRE,,,
full-base-1000,Geothermal,2027,WECC,6021713.0,5690186.0,7005278.0
full-base-1000,Geothermal,2030,CA,188175.0,175970.0,209664.0
full-base-1000,Geothermal,2030,MISO,,,
full-base-1000,Geothermal,2030,NE,,,
full-base-1000,Geothermal,2030,PJM,,,
full-base-1000,Geothermal,2030,SOU,,,
full-base-1000,Geothermal,2030,SPP,,,
full-base-1000,Geothermal,2030,TRE,,,
full-base-1000,Geothermal,2030,WECC,5183063.5,4695814.0,6066139.0
full-base-1000,Geothermal,2035,CA,185447.0,175871.0,209664.0
full-base-1000,Geothermal,2035,MISO,,,
full-base-1000,Geothermal,2035,NE,,,
full-base-1000,Geothermal,2035,PJM,,,
full-base-1000,Geothermal,2035,SOU,,,
full-base-1000,Geothermal,2035,SPP,,,
full-base-1000,Geothermal,2035,TRE,,,
full-base-1000,Geothermal,2035,WECC,4831284.25,4281628.0,5696870.0
full-base-1000,Geothermal,2040,CA,183972.25,170654.0,209664.0
full-base-1000,Geothermal,2040,MISO,,,
full-base-1000,Geothermal,2040,NE,,,
full-base-1000,Geothermal,2040,PJM,,,
full-base-1000,Geothermal,2040,SOU,,,
full-base-1000,Geothermal,2040,SPP,,,
full-base-1000,Geothermal,2040,TRE,,,
full-base-1000,Geothermal,2040,WECC,2902049.25,2673868.0,3267264.0
full-base-1000,Geothermal,2045,CA,186127.0,171689.0,209664.0
full-base-1000,Geothermal,2045,MISO,,,
full-base-1000,Geothermal,2045,NE,,,
full-base-1000,Geothermal,2045,PJM,,,
full-base-1000,Geothermal,2045,SOU,,,
full-base-1000,Geothermal,2045,SPP,,,
full-base-1000,Geothermal,2045,TRE,,,
full-base-1000,Geothermal,2045,WECC,1505250.25,1352815.0,1686048.0
full-base-1000,Geothermal,2050,CA,185037.25,167954.0,209664.0
full-base-1000,Geothermal,2050,MISO,,,
full-base-1000,Geothermal,2050,NE,,,
full-base-1000,Geothermal,2050,PJM,,,
full-base-1000,Geothermal,2050,SOU,,,
full-base-1000,Geothermal,2050,SPP,,,
full-base-1000,Geothermal,2050,TRE,,,
full-base-1000,Geothermal,2050,WECC,458814.75,170057.0,663936.0
full-base-1000,Hydro,2027,CA,24281608.25,24205275.0,24405777.0
full-base-1000,Hydro,2027,MISO,22980825.5,21158529.0,23745038.0
full-base-1000,Hydro,2027,NE,27013866.25,23903866.0,28166936.0
full-base-1000,Hydro,2027,PJM,10681591.25,10260073.0,10921444.0
full-base-1000,Hydro,2027,SOU,7910834.25,7898678.0,7923780.0
full-base-1000,Hydro,2027,SPP,13933681.0,13681843.0,14253599.0
full-base-1000,Hydro,2027,TRE,551661.5,518634.0,564499.0
full-base-1000,Hydro,2027,WECC,160413531.0,148818528.0,164308958.0
full-base-1000,Hydro,2030,CA,30919180.75,30275593.0,32355366.0
full-base-1000,Hydro,2030,MISO,29562845.0,28531083.0,30067946.0
full-base-1000,Hydro,2030,NE,29995701.0,27520550.0,31016313.0
full-base-1000,Hydro,2030,PJM,17674914.5,17272969.0,18246549.0
full-base-1000,Hydro,2030,SOU,16240923.0,15743822.0,17271539.0
full-base-1000,Hydro,2030,SPP,13694318.0,13438450.0,14122231.0
full-base-1000,Hydro,2030,TRE,512036.25,492037.0,524287.0
full-base-1000,Hydro,2030,WECC,158789193.5,147658140.0,163441091.0
full-base-1000,Hydro,2035,CA,32540509.5,31927963.0,34166270.0
full-base-1000,Hydro,2035,MISO,29625404.5,28981734.0,30032451.0
full-base-1000,Hydro,2035,NE,30746573.0,28435520.0,31532024.0
full-base-1000,Hydro,2035,PJM,18305206.0,17787839.0,19238612.0
full-base-1000,Hydro,2035,SOU,17310383.75,16729863.0,18577439.0
full-base-1000,Hydro,2035,SPP,13654643.25,13454579.0,13919230.0
full-base-1000,Hydro,2035,TRE,487089.0,484496.0,489412.0
full-base-1000,Hydro,2035,WECC,157983106.5,146912682.0,162742690.0
full-base-1000,Hydro,2040,CA,32994636.0,32410096.0,34477260.0
full-base-1000,Hydro,2040,MISO,27738079.25,27254921.0,28161299.0
full-base-1000,Hydro,2040,NE,31297053.25,28947770.0,32173631.0
full-base-1000,Hydro,2040,PJM,18371283.5,17875475.0,19416784.0
full-base-1000,Hydro,2040,SOU,17531951.0,16926996.0,18736531.0
full-base-1000,Hydro,2040,SPP,13395456.0,13177172.0,13718990.0
full-base-1000,Hydro,2040,TRE,380888.0,350868.0,458219.0
full-base-1000,Hydro,2040,WECC,152947964.0,141782714.0,157935283.0
full-base-1000,Hydro,2045,CA,31200707.5,30478295.0,32796657.0
full-base-1000,Hydro,2045,MISO,22936166.5,22761142.0,23243062.0
full-base-1000,Hydro,2045,NE,31445968.0,29183190.0,32290242.0
full-base-1000,Hydro,2045,PJM,17726731.25,17115983.0,18716812.0
full-base-1000,Hydro,2045,SOU,16144342.75,15527153.0,17433492.0
full-base-1000,Hydro,2045,SPP,12678311.5,12398737.0,12937612.0
full-base-1000,Hydro,2045,TRE,258198.25,226491.0,332359.0
full-base-1000,Hydro,2045,WECC,144916865.0,134124900.0,149709172.0
full-base-1000,Hydro,2050,CA,28566825.0,27852488.0,30174478.0
full-base-1000,Hydro,2050,MISO,20378870.25,20113495.0,20669503.0
full-base-1000,Hydro,2050,NE,30795340.5,28808070.0,31583526.0
full-base-1000,Hydro,2050,PJM,17549146.0,16930888.0,18728465.0
full-base-1000,Hydro,2050,SOU,16244325.75,15556404.0,17709569.0
full-base-1000,Hydro,2050,SPP,12316030.25,11999227.0,12609844.0
full-base-1000,Hydro,2050,TRE,214951.0,188545.0,284452.0
full-base-1000,Hydro,2050,WECC,138452594.0,128402620.0,143130059.0
full-base-1000,Hydrogen,2027,CA,559.5,392.0,727.0
full-base-1000,Hydrogen,2027,MISO,1375.5,983.0,1768.0
full-base-1000,Hydrogen,2027,NE,875.0,608.0,1142.0
full-base-1000,Hydrogen,2027,PJM,1114.0,778.0,1450.0
full-base-1000,Hydrogen,2027,SOU,838.5,606.0,1071.0
full-base-1000,Hydrogen,2027,SPP,799.0,566.0,1032.0
full-base-1000,Hydrogen,2027,TRE,532.0,378.0,686.0
full-base-1000,Hydrogen,2027,WECC,1106.0,778.0,1434.0
full-base-1000,Hydrogen,2030,CA,3731.0,1871.0,5591.0
full-base-1000,Hydrogen,2030,MISO,8876.0,4451.0,13301.0
full-base-1000,Hydrogen,2030,NE,5839.0,2992.0,8686.0
full-base-1000,Hydrogen,2030,PJM,7284.5,3707.0,10862.0
full-base-1000,Hydrogen,2030,SOU,5471.0,2703.0,8239.0
full-base-1000,Hydrogen,2030,SPP,4926.5,2482.0,7371.0
full-base-1000,Hydrogen,2030,TRE,3366.5,1606.0,5127.0
full-base-1000,Hydrogen,2030,WECC,6767.0,3448.0,10086.0
full-base-1000,Hydrogen,2035,CA,3557.0,2963.0,4151.0
full-base-1000,Hydrogen,2035,MISO,7422.5,6744.0,8101.0
full-base-1000,Hydrogen,2035,NE,3793.75,25.0,6312.0
full-base-1000,Hydrogen,2035,PJM,5958.0,5784.0,6132.0
full-base-1000,Hydrogen,2035,SOU,4246.5,4128.0,4365.0
full-base-1000,Hydrogen,2035,SPP,4551.0,4028.0,5074.0
full-base-1000,Hydrogen,2035,TRE,3195.5,2723.0,3668.0
full-base-1000,Hydrogen,2035,WECC,7375.5,6584.0,8167.0
full-base-1000,Hydrogen,2040,CA,10195.0,6512.0,13878.0
full-base-1000,Hydrogen,2040,MISO,25130.0,15825.0,34435.0
full-base-1000,Hydrogen,2040,NE,8303994.75,4293272.0,11035646.0
full-base-1000,Hydrogen,2040,PJM,24990.0,16084.0,33896.0
full-base-1000,Hydrogen,2040,SOU,16472.0,10284.0,22660.0
full-base-1000,Hydrogen,2040,SPP,15935.5,9993.0,21878.0
full-base-1000,Hydrogen,2040,TRE,10549.5,6449.0,14650.0
full-base-1000,Hydrogen,2040,WECC,34728.5,20867.0,48590.0
full-base-1000,Hydrogen,2045,CA,49938.0,19052.0,80824.0
full-base-1000,Hydrogen,2045,MISO,224645.0,77694.0,438903.0
full-base-1000,Hydrogen,2045,NE,29078364.75,26170141.0,32156568.0
full-base-1000,Hydrogen,2045,PJM,11961614.0,8374963.0,14822353.0
full-base-1000,Hydrogen,2045,SOU,651229.25,115370.0,993517.0
full-base-1000,Hydrogen,2045,SPP,142307.0,825.0,337455.0
full-base-1000,Hydrogen,2045,TRE,1014190.5,149600.0,2314493.0
full-base-1000,Hydrogen,2045,WECC,14154476.75,12672691.0,14858411.0
full-base-1000,Hydrogen,2050,CA,100184.0,43077.0,157291.0
full-base-1000,Hydrogen,2050,MISO,3050381.5,2875526.0,3291601.0
full-base-1000,Hydrogen,2050,NE,31918590.75,28732134.0,34298860.0
full-base-1000,Hydrogen,2050,PJM,12282004.75,10705367.0,13472166.0
full-base-1000,Hydrogen,2050,SOU,2063448.75,1087585.0,2951743.0
full-base-1000,Hydrogen,2050,SPP,2815727.75,2375603.0,3153631.0
full-base-1000,Hydrogen,2050,TRE,2574536.25,2145196.0,3351168.0
full-base-1000,Hydrogen,2050,WECC,16790838.5,15837650.0,17751210.0
full-base-1000,Natural Gas CC,2027,CA,102386635.5,100223811.0,106238417.0
full-base-1000,Natural Gas CC,2027,MISO,319029866.5,318614580.0,319471121.0
full-base-1000,Natural Gas CC,2027,NE,122358530.5,117686520.0,129019451.0
full-base-1000,Natural Gas CC,2027,PJM,422348549.5,421652454.0,423248190.0
full-base-1000,Natural Gas CC,2027,SOU,391657721.75,391362775.0,392132783.0
full-base-1000,Natural Gas CC,2027,SPP,50043311.75,49460519.0,50530966.0
full-base-1000,Natural Gas CC,2027,TRE,160035013.75,159329219.0,160808178.0
full-base-1000,Natural Gas CC,2027,WECC,90893570.5,90494680.0,92023274.0
full-base-1000,Natural Gas CC,2030,CA,30575485.0,30265679.0,30888765.0
full-base-1000,Natural Gas CC,2030,MISO,81029869.0,80764745.0,81410018.0
full-base-1000,Natural Gas CC,2030,NE,45162116.0,43155282.0,46978945.0
full-base-1000,Natural Gas CC,2030,PJM,151142435.0,150486550.0,152150122.0
full-base-1000,Natural Gas CC,2030,SOU,69150461.75,67893098.0,70425317.0
full-base-1000,Natural Gas CC,2030,SPP,14154248.25,13907943.0,14354936.0
full-base-1000,Natural Gas CC,2030,TRE,44332663.25,43734122.0,44836470.0
full-base-1000,Natural Gas CC,2030,WECC,22090393.75,21590017.0,23046679.0
full-base-1000,Natural Gas CC,2035,CA,16362493.5,15622841.0,16779406.0
full-base-1000,Natural Gas CC,2035,MISO,48766136.5,47966079.0,49304861.0
full-base-1000,Natural Gas CC,2035,NE,43501766.25,42452103.0,44403347.0
full-base-1000,Natural Gas CC,2035,PJM,87357930.75,85868883.0,88919626.0
full-base-1000,Natural Gas CC,2035,SOU,41384258.75,40539927.0,42301732.0
full-base-1000,Natural Gas CC,2035,SPP,9440174.25,9184763.0,9643961.0
full-base-1000,Natural Gas CC,2035,TRE,24530022.25,23785372.0,25475876.0
full-base-1000,Natural Gas CC,2035,WECC,22832610.5,22699894.0,22982623.0
full-base-1000,Natural Gas CC,2040,CA,10450559.75,9769137.0,11079607.0
full-base-1000,Natural Gas CC,2040,MISO,26925341.5,26441435.0,27307564.0
full-base-1000,Natural Gas CC,2040,NE,24863083.0,22822329.0,26080261.0
full-base-1000,Natural Gas CC,2040,PJM,45884624.0,45766422.0,46109157.0
full-base-1000,Natural Gas CC,2040,SOU,25344908.0,24710065.0,26103431.0
full-base-1000,Natural Gas CC,2040,SPP,5787925.0,5560670.0,5967727.0
full-base-1000,Natural Gas CC,2040,TRE,13410543.25,13103046.0,13840751.0
full-base-1000,Natural Gas CC,2040,WECC,16498657.0,15653918.0,17000993.0
full-base-1000,Natural Gas CC,2045,CA,3322572.0,3127023.0,3656077.0
full-base-1000,Natural Gas CC,2045,MISO,9712169.25,9545381.0,9851248.0
full-base-1000,Natural Gas CC,2045,NE,8388369.0,7686132.0,9711294.0
full-base-1000,Natural Gas CC,2045,PJM,13156806.0,12625501.0,13664695.0
full-base-1000,Natural Gas CC,2045,SOU,6822175.0,6654842.0,6952995.0
full-base-1000,Natural Gas CC,2045,SPP,2174388.75,2113294.0,2220573.0
full-base-1000,Natural Gas CC,2045,TRE,4148743.5,3955563.0,4258218.0
full-base-1000,Natural Gas CC,2045,WECC,4589852.0,4294132.0,4727396.0
full-base-1000,Natural Gas CC,2050,CA,1268677.0,1129160.0,1360369.0
full-base-1000,Natural Gas CC,2050,MISO,3649594.75,3438083.0,3766290.0
full-base-1000,Natural Gas CC,2050,NE,2468573.75,1831621.0,3103393.0
full-base-1000,Natural Gas CC,2050,PJM,4468610.0,4372966.0,4587051.0
full-base-1000,Natural Gas CC,2050,SOU,1331365.0,1195151.0,1400382.0
full-base-1000,Natural Gas CC,2050,SPP,1027106.25,1002127.0,1051947.0
full-base-1000,Natural Gas CC,2050,TRE,1810070.75,1759414.0,1884046.0
full-base-1000,Natural Gas CC,2050,WECC,1933905.5,1864605.0,2052642.0
full-base-1000,Natural Gas CT,2027,CA,7060.5,5180.0,8941.0
full-base-1000,Natural Gas CT,2027,MISO,1645873.25,1599122.0,1713514.0
full-base-1000,Natural Gas CT,2027,NE,2146143.0,2044872.0,2221649.0
full-base-1000,Natural Gas CT,2027,PJM,1359621.25,1259211.0,1448483.0
full-base-1000,Natural Gas CT,2027,SOU,13809.5,8573.0,19005.0
full-base-1000,Natural Gas CT,2027,SPP,73607.25,62257.0,79284.0
full-base-1000,Natural Gas CT,2027,TRE,721323.25,703405.0,740175.0
full-base-1000,Natural Gas CT,2027,WECC,10732.5,8721.0,12744.0
full-base-1000,Natural Gas CT,2030,CA,7506.5,3205.0,11808.0
full-base-1000,Natural Gas CT,2030,MISO,937986.5,866608.0,1023101.0
full-base-1000,Natural Gas CT,2030,NE,688490.25,607048.0,732266.0
full-base-1000,Natural Gas CT,2030,PJM,681772.0,622255.0,742027.0
full-base-1000,Natural Gas CT,2030,SOU,49843.5,43536.0,67943.0
full-base-1000,Natural Gas CT,2030,SPP,163851.5,155964.0,172006.0
